alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
29.43,21.50,24.98,10.86,7.05,7.38,6.46,6.32,0.36,0.57,0.02,0.70,0.25,0.05,19.0,24.3,17.6
28.07,24.32,23.58,22.55,7.30,7.86,6.67,6.78,0.42,0.07,0.05,0.12,0.27,0.02,20.1,16.6,7.1
28.97,58.00,12.08,1.29,7.10,7.27,6.26,6.55,0.18,0.04,0.02,0.51,0.14,0.00,25.1,34.0,22.9
26.82,21.57,2.35,0.52,7.17,6.40,6.19,6.39,0.47,0.06,0.40,0.70,0.30,0.09,18.2,28.0,23.0
6.54,14.45,13.31,15.70,7.61,6.91,6.44,6.70,0.73,0.25,0.02,0.14,0.30,0.07,19.2,17.9,9.5
12.00,43.96,25.09,18.77,6.71,7.33,6.47,6.40,0.41,0.06,0.03,0.67,0.20,0.00,22.8,32.5,23.6
3.34,3.97,8.61,20.94,7.36,7.38,6.80,6.99,0.18,0.10,0.02,0.44,0.30,0.05,19.8,13.9,4.1
5.37,57.62,23.81,8.97,6.54,7.13,6.28,6.03,0.73,0.04,0.07,0.28,0.14,0.00,24.2,50.8,44.5
3.69,18.75,25.04,8.88,6.75,6.94,6.46,6.24,0.28,0.11,0.02,0.59,0.25,0.07,18.6,28.4,23.0
7.08,21.58,31.62,14.62,6.32,7.08,6.00,6.00,0.02,0.46,0.02,0.42,0.25,0.05,17.7,53.5,54.6
7.46,71.78,15.78,7.19,7.69,7.65,8.58,7.37,0.02,0.03,0.11,0.02,0.02,0.00,28.7,28.0,11.9
29.08,49.55,25.31,13.03,7.22,7.56,6.37,6.36,0.22,0.02,0.06,0.35,0.18,0.00,24.0,32.9,22.9
14.01,43.31,26.08,11.48,6.61,8.22,6.46,6.37,0.69,0.02,0.02,0.03,0.23,0.00,22.7,33.2,24.5
4.57,59.82,11.66,15.67,7.66,9.47,8.66,7.18,0.22,0.04,0.03,0.04,0.09,0.00,27.2,23.1,7.5
3.56,66.34,25.43,28.42,7.15,7.99,6.38,6.32,0.16,0.02,0.08,0.30,0.05,0.00,26.6,38.9,27.5
3.69,18.75,2.07,7.23,7.36,6.94,6.44,6.59,0.28,0.50,0.02,0.59,0.30,0.07,19.1,19.2,11.2
31.45,0.00,5.89,15.48,6.36,6.77,6.00,6.09,0.52,0.04,0.04,0.67,0.30,0.07,17.5,43.7,42.9
24.34,0.00,4.71,22.39,6.36,6.82,6.02,6.09,0.52,0.66,0.03,0.17,0.30,0.07,17.5,42.9,41.9
7.67,59.76,24.04,28.63,7.55,9.49,6.54,6.50,0.22,0.02,0.02,0.09,0.09,0.00,26.2,30.2,17.3
3.72,88.65,11.39,25.21,6.00,6.33,6.04,6.04,0.04,0.02,0.60,0.02,0.05,0.00,25.0,95.3,98.0
18.94,17.80,17.28,15.48,7.96,7.54,7.91,8.05,0.75,0.37,0.02,0.17,0.30,0.05,20.7,11.4,0.0
32.31,76.50,1.52,16.90,7.60,9.34,8.89,7.40,0.36,0.02,0.02,0.03,0.00,0.00,29.5,27.8,10.8
32.00,8.08,23.05,5.79,6.74,7.40,7.20,6.65,0.72,0.57,0.04,0.23,0.25,0.05,19.5,18.2,9.6
16.22,29.37,3.28,12.25,7.59,9.25,6.89,6.74,0.72,0.02,0.08,0.21,0.30,0.00,21.0,16.0,5.3
16.90,1.36,14.12,5.15,6.72,7.37,6.27,6.31,0.31,0.02,0.03,0.09,0.30,0.05,18.5,26.8,21.2
10.84,65.31,30.51,18.24,6.49,6.32,6.01,6.01,0.54,0.02,0.63,0.14,0.14,0.00,23.6,77.2,77.3
16.84,0.81,16.69,24.27,7.39,7.38,7.09,6.78,0.44,0.03,0.02,0.43,0.30,0.05,19.8,14.2,4.5
17.49,1.36,14.06,5.39,6.72,7.37,6.27,6.27,0.60,0.56,0.03,0.08,0.30,0.05,18.4,27.6,22.2
10.45,24.08,27.69,3.07,6.47,6.15,6.35,6.00,0.73,0.44,0.07,0.25,0.25,0.09,17.4,48.8,49.2
14.53,48.76,29.68,25.39,6.18,9.22,6.18,6.11,0.60,0.04,0.05,0.68,0.18,0.00,23.0,54.7,50.6
20.05,77.12,27.55,28.44,7.03,9.28,6.22,6.42,0.26,0.02,0.40,0.17,0.00,0.00,28.0,43.0,31.0
8.83,19.78,23.04,5.38,7.48,7.39,7.22,6.96,0.32,0.24,0.03,0.20,0.27,0.05,20.1,13.4,3.1
33.97,58.17,22.53,15.48,6.59,7.14,6.30,6.34,0.42,0.02,0.35,0.08,0.14,0.00,24.7,41.5,32.6
20.75,16.58,30.80,22.90,6.25,6.82,6.10,6.09,0.60,0.08,0.04,0.65,0.25,0.07,17.8,49.0,49.1
30.40,24.41,10.30,15.82,7.53,7.78,6.69,6.91,0.12,0.60,0.02,0.05,0.30,0.02,20.1,14.7,4.7
6.93,58.79,21.94,15.36,6.57,9.30,6.27,6.33,0.15,0.02,0.11,0.37,0.11,0.00,25.1,39.5,29.8
13.99,6.20,23.85,24.52,7.71,6.87,6.62,6.66,0.72,0.65,0.02,0.06,0.25,0.07,19.4,18.0,9.4
5.99,58.80,22.31,3.30,6.11,9.50,6.05,6.16,0.18,0.02,0.03,0.32,0.11,0.00,24.4,57.2,52.3
13.23,21.57,2.32,5.73,6.73,6.39,6.17,6.39,0.46,0.03,0.02,0.06,0.30,0.09,17.9,30.7,26.5
18.35,22.49,30.81,18.42,6.78,6.25,6.18,6.01,0.26,0.52,0.05,0.07,0.25,0.09,17.5,47.1,46.9
1.44,21.96,24.18,23.62,6.75,7.00,6.43,6.70,0.25,0.03,0.02,0.02,0.27,0.05,19.1,21.8,14.4
28.57,3.37,9.39,21.16,7.48,7.15,6.80,7.01,0.17,0.10,0.04,0.24,0.30,0.07,19.8,14.0,4.2
14.95,77.58,12.47,9.54,7.19,8.71,8.71,7.51,0.40,0.04,0.05,0.29,0.00,0.00,29.4,29.3,12.8
18.93,21.46,5.37,4.13,6.57,7.08,6.43,6.30,0.64,0.70,0.03,0.68,0.30,0.05,18.4,27.5,22.1
7.82,16.30,23.21,23.31,7.53,7.40,6.70,6.79,0.36,0.59,0.02,0.26,0.27,0.05,19.7,15.5,6.1
4.48,21.99,23.31,18.68,7.37,7.08,6.94,7.58,0.34,0.02,0.02,0.42,0.25,0.05,20.2,13.3,2.9
14.57,21.46,13.80,11.38,6.58,7.17,6.29,6.31,0.53,0.02,0.03,0.52,0.30,0.05,18.4,28.4,23.3
19.46,59.85,11.56,3.45,8.60,9.47,8.35,7.88,0.75,0.02,0.15,0.10,0.09,0.00,27.6,22.6,6.4
29.88,23.78,2.89,15.45,6.77,7.93,6.21,6.33,0.34,0.07,0.02,0.26,0.30,0.02,18.9,27.2,21.3
31.80,20.89,26.19,4.12,6.39,6.78,6.46,6.03,0.23,0.58,0.02,0.66,0.25,0.07,18.1,40.5,38.4
24.11,42.95,12.47,10.20,6.84,8.71,8.59,6.77,0.27,0.04,0.05,0.29,0.23,0.00,23.8,22.2,10.1
7.07,49.69,18.62,21.53,7.13,7.85,8.73,7.12,0.53,0.02,0.04,0.70,0.16,0.00,25.3,22.1,8.3
4.73,26.92,25.07,13.97,6.18,6.03,6.27,6.13,0.26,0.02,0.27,0.07,0.27,0.11,17.1,55.0,57.1
21.19,24.21,12.96,12.54,7.10,7.71,6.33,6.58,0.23,0.02,0.73,0.53,0.30,0.02,19.4,20.5,12.5
24.14,24.50,23.26,16.54,7.16,7.68,6.74,6.75,0.25,0.72,0.02,0.51,0.27,0.02,20.0,16.7,7.3
10.29,30.34,24.84,12.38,6.54,8.13,6.31,6.31,0.22,0.75,0.02,0.15,0.27,0.00,19.9,31.7,25.7
7.15,43.64,27.19,11.55,6.59,9.46,6.26,6.39,0.74,0.02,0.07,0.75,0.20,0.00,22.7,35.3,27.1
20.90,18.27,8.23,28.66,6.87,6.89,6.36,6.71,0.25,0.70,0.02,0.54,0.30,0.07,18.9,20.7,13.2
0.68,23.77,23.72,14.92,7.65,7.95,6.88,6.58,0.35,0.04,0.02,0.05,0.25,0.02,20.1,17.0,7.5
15.98,15.80,25.19,27.75,6.45,6.78,6.33,6.28,0.70,0.30,0.10,0.27,0.27,0.07,18.3,33.1,29.1
26.28,24.30,10.19,24.03,7.14,7.73,6.94,7.88,0.70,0.59,0.03,0.05,0.30,0.02,20.5,13.1,2.4
19.52,14.65,22.80,14.89,7.17,6.84,6.71,6.94,0.15,0.60,0.02,0.09,0.27,0.07,19.5,16.4,7.4
12.50,22.72,29.11,29.94,6.36,6.71,6.13,6.17,0.12,0.07,0.23,0.03,0.25,0.05,18.0,43.3,41.8
29.40,21.50,25.08,19.53,7.06,7.40,6.58,6.79,0.25,0.57,0.05,0.18,0.25,0.05,19.6,17.8,9.1
31.04,30.08,13.14,28.71,6.86,7.89,6.09,6.37,0.65,0.10,0.02,0.03,0.30,0.00,19.8,29.4,23.0
19.61,49.19,7.46,7.72,6.81,7.96,8.65,6.34,0.05,0.02,0.06,0.06,0.18,0.00,24.4,29.8,18.7
5.63,23.93,9.89,26.49,6.62,7.74,6.12,6.22,0.69,0.44,0.35,0.10,0.30,0.02,18.5,32.4,28.0
20.25,102.81,29.60,33.02,6.17,6.02,6.05,6.00,0.74,0.02,0.02,0.69,0.02,0.00,24.8,129.8,140.4
27.93,21.40,25.70,12.20,6.58,6.46,6.45,6.22,0.43,0.13,0.02,0.67,0.25,0.09,18.1,33.6,29.9
11.97,23.88,13.85,11.10,6.51,7.85,6.28,6.22,0.26,0.06,0.08,0.21,0.30,0.02,18.6,31.4,26.7
10.69,22.32,8.75,26.37,6.74,6.26,6.16,6.29,0.46,0.55,0.02,0.03,0.30,0.09,17.6,34.3,31.2
10.78,108.69,34.62,11.11,6.44,6.05,6.03,6.07,0.02,0.02,0.14,0.13,0.00,0.00,25.6,123.4,131.6
26.63,23.86,10.48,0.75,6.38,7.98,6.16,6.17,0.73,0.59,0.09,0.26,0.30,0.02,18.4,36.7,33.4
26.60,65.45,0.96,13.85,7.17,8.97,8.17,6.58,0.53,0.02,0.07,0.75,0.07,0.00,27.4,29.4,15.1
3.34,3.97,8.61,20.94,7.26,7.38,6.56,6.98,0.18,0.43,0.02,0.65,0.30,0.05,19.6,15.2,5.8
32.80,12.21,0.96,24.09,7.70,7.37,6.81,7.49,0.74,0.10,0.02,0.45,0.30,0.05,20.1,12.5,2.0
2.18,30.04,30.44,10.64,6.23,9.03,6.02,6.01,0.38,0.09,0.02,0.58,0.27,0.00,19.1,55.4,55.5
3.82,20.78,24.25,22.76,6.72,7.48,6.54,6.30,0.37,0.70,0.02,0.17,0.25,0.05,18.9,25.7,19.4
22.41,28.80,0.15,10.70,7.40,9.46,6.73,6.89,0.30,0.03,0.02,0.25,0.30,0.00,21.0,15.7,4.9
5.63,24.46,9.89,26.35,6.30,6.13,6.10,6.28,0.26,0.44,0.34,0.09,0.30,0.09,17.1,45.1,45.0
30.58,26.90,25.02,9.54,6.05,6.03,6.33,6.08,0.71,0.26,0.04,0.59,0.27,0.11,17.0,60.9,64.5
13.03,13.84,19.54,15.69,7.64,7.39,7.39,7.65,0.75,0.59,0.03,0.07,0.30,0.05,20.3,11.3,0.4
22.08,15.32,1.86,27.46,7.54,7.35,6.70,6.96,0.21,0.35,0.03,0.60,0.30,0.07,19.7,14.1,4.4
13.03,13.84,23.03,15.69,7.63,7.13,7.40,7.65,0.72,0.60,0.04,0.19,0.25,0.07,20.4,12.0,1.2
21.29,3.51,25.04,18.46,6.72,6.94,6.25,6.50,0.59,0.55,0.06,0.36,0.27,0.07,18.7,26.4,20.5
1.24,28.97,25.09,27.89,6.12,9.25,6.25,6.13,0.29,0.05,0.64,0.17,0.27,0.00,19.2,46.2,44.2
8.07,24.34,31.26,26.30,6.55,8.05,6.02,6.09,0.47,0.13,0.03,0.06,0.25,0.02,18.6,44.9,43.2
12.76,57.96,22.74,20.13,7.35,8.12,6.58,6.58,0.26,0.02,0.07,0.51,0.11,0.00,25.8,29.4,16.7
12.36,29.55,12.33,28.99,6.79,9.32,6.27,6.31,0.34,0.73,0.08,0.03,0.30,0.00,19.9,27.8,21.0
29.93,28.99,3.45,4.82,7.48,9.24,6.39,6.84,0.20,0.05,0.11,0.20,0.30,0.00,20.7,17.9,8.0
26.89,23.77,20.92,7.34,7.66,7.94,6.86,6.91,0.36,0.08,0.02,0.02,0.30,0.02,20.3,14.1,3.8
12.04,71.63,27.58,15.30,6.04,8.07,6.30,6.21,0.53,0.02,0.02,0.38,0.02,0.00,26.3,62.2,56.3
9.86,43.69,28.10,17.96,6.35,8.59,6.13,6.21,0.11,0.03,0.07,0.52,0.20,0.00,22.2,46.3,41.1
24.40,8.97,4.71,21.77,6.54,6.82,6.02,6.09,0.52,0.62,0.72,0.30,0.30,0.07,17.7,39.9,38.0
2.35,29.22,14.65,11.50,6.53,9.24,6.04,6.15,0.29,0.28,0.11,0.67,0.30,0.00,19.2,37.8,33.9
15.19,95.56,28.85,17.87,6.24,6.13,6.18,6.01,0.25,0.02,0.07,0.49,0.02,0.00,25.2,105.9,110.8
9.31,23.79,1.34,23.32,7.54,7.94,7.00,6.81,0.21,0.60,0.14,0.65,0.30,0.02,20.3,14.4,4.1
5.99,24.07,25.26,11.25,6.04,7.75,6.28,6.03,0.09,0.24,0.08,0.42,0.27,0.02,18.2,51.7,52.0
10.58,19.14,12.92,26.38,7.74,7.41,8.64,7.90,0.55,0.06,0.02,0.16,0.25,0.05,20.7,11.4,0.1
21.87,28.85,2.32,10.56,7.44,9.28,8.54,6.74,0.71,0.04,0.02,0.03,0.25,0.00,21.3,15.4,4.3
31.57,17.84,19.89,11.82,6.36,6.82,6.01,6.01,0.05,0.02,0.14,0.09,0.30,0.07,17.5,46.3,46.2
30.03,57.97,22.46,10.35,7.45,8.80,7.57,7.48,0.75,0.02,0.03,0.02,0.11,0.00,26.8,22.9,7.7
7.79,24.32,28.57,11.76,6.16,8.05,6.16,6.01,0.25,0.05,0.03,0.39,0.25,0.02,18.3,51.1,51.2
5.60,19.67,22.87,26.93,7.52,7.08,7.45,6.88,0.75,0.02,0.02,0.04,0.25,0.07,20.0,13.9,3.8
30.96,14.62,25.08,10.65,7.40,7.39,6.44,6.71,0.65,0.59,0.02,0.26,0.25,0.05,19.5,18.5,10.0
30.68,28.80,23.82,11.20,6.97,9.50,6.70,6.73,0.38,0.03,0.02,0.32,0.25,0.00,20.9,18.8,8.9
24.96,0.00,3.82,15.36,6.27,6.72,6.09,6.15,0.65,0.67,0.75,0.22,0.30,0.07,17.6,42.1,40.9
12.01,49.74,30.55,6.39,6.00,9.37,6.09,6.06,0.26,0.02,0.02,0.35,0.16,0.00,22.9,66.1,64.7
5.76,43.27,26.11,14.81,6.95,8.16,6.35,6.53,0.16,0.03,0.02,0.66,0.23,0.00,23.0,29.5,19.8
19.44,49.57,27.66,12.71,6.47,8.13,6.33,6.64,0.22,0.02,0.02,0.16,0.16,0.00,23.9,36.0,26.8
21.81,14.20,4.94,18.06,7.59,7.41,7.28,6.94,0.62,0.58,0.06,0.71,0.30,0.05,20.0,12.9,2.5
28.88,21.10,20.12,0.95,7.12,7.32,6.70,6.81,0.69,0.02,0.02,0.24,0.30,0.05,19.5,15.9,6.7
6.27,57.73,22.28,21.59,7.53,9.41,6.90,6.77,0.75,0.02,0.27,0.16,0.11,0.00,26.3,25.3,11.1
17.19,19.38,12.45,4.47,7.60,7.41,6.60,6.93,0.02,0.06,0.08,0.08,0.30,0.05,19.7,14.7,5.1
25.90,13.16,22.96,11.19,7.12,7.39,7.29,6.54,0.74,0.42,0.04,0.18,0.25,0.05,19.6,17.1,8.1
9.29,26.69,28.99,12.89,6.40,6.01,6.12,6.30,0.70,0.07,0.10,0.18,0.25,0.11,17.3,50.3,51.1
28.84,20.89,25.13,24.26,6.94,6.78,6.46,6.71,0.28,0.59,0.02,0.73,0.25,0.07,19.1,21.2,13.7
8.94,22.49,31.60,19.67,6.30,6.24,6.00,6.01,0.49,0.43,0.67,0.18,0.25,0.09,17.0,59.4,62.5
30.24,28.98,15.78,11.31,7.46,9.29,7.81,6.81,0.61,0.05,0.03,0.20,0.27,0.00,21.3,14.8,3.6
28.44,26.92,25.09,17.58,6.14,6.02,6.26,6.01,0.72,0.55,0.59,0.33,0.27,0.11,16.9,60.9,64.6
7.41,56.38,25.76,12.88,7.05,8.77,6.17,6.28,0.28,0.02,0.02,0.39,0.14,0.00,24.8,39.5,30.0
14.66,21.99,0.46,14.32,7.19,7.17,6.24,6.41,0.46,0.02,0.02,0.52,0.30,0.05,18.8,23.4,16.7
30.58,23.79,23.25,19.78,7.37,8.03,6.99,7.54,0.23,0.53,0.02,0.64,0.27,0.02,20.7,13.1,2.1
28.57,3.87,9.57,21.06,7.48,7.38,6.79,7.01,0.17,0.10,0.02,0.06,0.30,0.05,19.8,13.7,3.7
10.28,28.88,26.84,12.28,6.79,9.34,6.14,6.06,0.37,0.62,0.09,0.15,0.27,0.00,19.6,39.0,34.9
1.09,30.14,14.50,27.27,6.54,8.44,6.02,6.24,0.47,0.02,0.11,0.26,0.30,0.00,19.4,36.4,31.9
26.23,31.41,18.99,24.15,6.21,8.78,6.27,6.03,0.24,0.02,0.05,0.42,0.27,0.00,19.4,45.7,43.4
16.84,0.81,23.13,24.27,7.39,7.38,7.04,6.78,0.44,0.03,0.02,0.43,0.25,0.05,19.8,14.7,5.0
5.60,19.67,16.44,26.93,7.58,7.08,7.37,7.40,0.75,0.02,0.02,0.04,0.30,0.07,20.1,12.1,1.4
8.86,22.60,13.57,18.95,7.03,6.78,6.29,6.34,0.23,0.57,0.02,0.40,0.30,0.05,18.5,25.7,19.8
0.26,18.17,17.79,8.99,6.50,6.79,6.04,6.14,0.45,0.02,0.02,0.74,0.30,0.07,17.7,38.5,36.3
29.33,23.94,26.06,23.63,6.76,8.16,6.33,6.69,0.02,0.21,0.03,0.03,0.25,0.02,19.6,23.3,15.7
16.85,22.23,32.43,20.24,6.07,7.04,6.00,6.13,0.02,0.27,0.03,0.03,0.25,0.05,17.7,57.3,59.3
30.40,24.31,5.75,14.94,7.49,7.86,6.63,6.87,0.12,0.67,0.02,0.05,0.30,0.02,20.0,15.3,5.4
31.03,78.20,13.59,16.06,7.60,8.37,8.86,6.18,0.61,0.02,0.02,0.13,0.00,0.00,28.5,39.6,26.4
15.68,29.37,2.99,12.25,6.79,9.25,6.70,6.49,0.32,0.03,0.03,0.52,0.30,0.00,20.4,21.6,12.8
6.55,9.93,13.73,23.98,6.58,6.82,6.31,6.30,0.03,0.02,0.03,0.43,0.30,0.07,18.2,29.2,24.5
10.36,24.16,26.95,11.25,6.41,7.74,6.34,6.06,0.26,0.25,0.02,0.43,0.25,0.02,18.6,39.7,36.9
9.29,29.07,2.54,14.34,7.52,9.49,8.51,7.23,0.71,0.02,0.02,0.02,0.25,0.00,21.8,13.3,1.3
7.11,57.05,16.95,17.01,7.46,9.48,7.35,6.77,0.10,0.02,0.08,0.51,0.14,0.00,26.3,24.0,9.6
10.38,26.96,13.58,28.17,6.39,6.01,6.00,6.05,0.53,0.02,0.04,0.02,0.30,0.11,16.7,56.1,58.8
6.36,66.22,29.99,15.07,6.26,9.08,6.05,6.01,0.34,0.02,0.04,0.58,0.05,0.00,25.5,64.9,60.5
6.43,13.34,25.09,11.19,6.60,7.41,6.44,6.38,0.27,0.59,0.02,0.30,0.25,0.05,18.8,26.5,20.5
31.53,43.55,23.58,15.27,7.52,9.36,7.30,6.81,0.44,0.72,0.04,0.14,0.20,0.00,24.2,20.2,7.1
15.57,26.69,28.99,11.44,6.01,6.01,6.12,6.02,0.22,0.55,0.05,0.06,0.25,0.11,16.7,70.1,76.0
8.84,22.49,22.35,19.68,6.30,6.24,6.00,6.36,0.49,0.43,0.67,0.18,0.30,0.09,17.2,43.4,42.8
28.80,26.69,30.35,17.83,6.32,6.02,6.04,6.21,0.70,0.58,0.64,0.05,0.25,0.11,17.1,56.7,59.0
12.97,43.96,25.11,18.77,7.17,7.33,6.48,6.44,0.56,0.06,0.17,0.66,0.20,0.00,23.2,29.2,19.2
31.86,24.31,23.26,5.62,7.01,7.97,6.71,6.99,0.25,0.06,0.02,0.51,0.27,0.02,20.2,16.2,6.5
10.38,26.96,13.58,28.17,6.42,6.01,6.03,6.05,0.53,0.67,0.08,0.03,0.30,0.11,16.7,54.8,57.2
10.69,22.32,8.75,26.37,6.24,6.26,6.16,6.29,0.20,0.55,0.02,0.08,0.30,0.09,17.2,42.4,41.6
26.97,20.57,12.44,10.61,6.90,6.75,6.23,6.40,0.39,0.02,0.10,0.74,0.30,0.07,18.4,26.0,20.2
10.58,29.53,6.19,24.96,6.64,9.36,6.15,6.17,0.68,0.02,0.09,0.75,0.30,0.00,19.5,34.1,29.0
11.11,28.59,4.50,17.81,6.93,9.50,6.04,6.30,0.39,0.04,0.38,0.53,0.30,0.00,19.7,30.3,24.2
7.38,26.69,29.59,5.52,6.05,6.03,6.03,6.04,0.20,0.50,0.05,0.21,0.27,0.11,16.7,70.0,75.9
29.56,65.74,25.57,8.82,6.21,7.70,6.33,6.11,0.22,0.02,0.02,0.43,0.07,0.00,25.6,55.7,49.2
5.64,24.45,9.16,26.29,7.69,7.99,8.74,8.39,0.70,0.71,0.02,0.10,0.25,0.02,21.2,11.9,0.1
19.83,49.55,27.66,4.81,6.49,9.40,6.33,6.13,0.22,0.02,0.07,0.43,0.16,0.00,23.5,43.8,36.7
6.43,43.64,27.19,27.52,6.69,7.69,6.26,6.14,0.74,0.02,0.02,0.39,0.20,0.00,22.4,41.0,34.5
30.18,21.50,25.19,6.31,6.44,7.40,6.28,6.18,0.43,0.06,0.06,0.66,0.27,0.05,18.3,34.8,31.2
6.76,31.12,13.88,24.90,6.80,7.91,6.33,6.27,0.29,0.60,0.08,0.53,0.27,0.00,20.1,28.6,21.7
21.24,28.83,2.32,10.56,7.42,9.28,8.54,6.73,0.71,0.04,0.02,0.03,0.25,0.00,21.3,15.4,4.4
14.36,66.59,15.89,21.55,7.21,7.85,8.76,6.89,0.55,0.02,0.03,0.02,0.05,0.00,27.7,28.1,13.1
27.84,17.80,17.28,15.49,7.76,7.42,7.89,8.05,0.38,0.03,0.02,0.30,0.27,0.05,20.6,11.3,0.1
30.78,29.71,29.73,27.34,6.08,9.28,6.03,6.03,0.70,0.61,0.14,0.14,0.27,0.00,19.1,58.0,58.7
26.28,24.30,23.62,5.60,7.53,7.92,6.94,7.86,0.68,0.59,0.03,0.05,0.25,0.02,20.8,13.0,1.8
14.45,14.03,10.19,24.42,7.61,6.89,6.78,6.71,0.32,0.59,0.02,0.02,0.30,0.07,19.5,16.1,7.1
24.34,16.73,26.93,20.46,6.36,6.82,6.14,6.02,0.03,0.02,0.51,0.09,0.27,0.07,17.8,46.1,45.5
29.64,24.31,9.96,15.38,7.47,7.87,7.29,6.93,0.44,0.08,0.08,0.09,0.30,0.02,20.4,13.4,2.8
6.69,49.63,0.03,26.55,8.23,9.47,8.85,8.92,0.72,0.07,0.07,0.75,0.16,0.00,26.2,19.6,4.3
8.29,16.30,25.08,21.30,6.62,7.40,6.41,6.29,0.61,0.59,0.02,0.27,0.25,0.05,18.7,28.2,22.8
1.55,49.95,26.10,18.90,7.47,9.37,6.39,6.67,0.62,0.02,0.05,0.63,0.16,0.00,24.6,27.7,15.8
16.57,65.34,13.19,6.49,7.55,8.52,8.16,6.90,0.25,0.02,0.02,0.03,0.07,0.00,27.6,26.6,11.3
33.08,28.78,25.51,15.21,7.77,9.48,6.39,6.64,0.21,0.68,0.02,0.13,0.25,0.00,20.8,20.7,11.3
29.26,57.73,18.83,27.44,7.01,9.45,6.58,6.87,0.05,0.04,0.03,0.51,0.14,0.00,26.0,26.9,13.4
16.28,14.03,23.61,24.42,7.53,6.89,6.78,6.71,0.69,0.59,0.02,0.70,0.25,0.07,19.6,16.8,7.9
12.50,42.78,18.25,5.66,7.67,9.48,8.46,6.91,0.73,0.68,0.02,0.60,0.23,0.00,24.2,18.6,5.2
1.15,65.77,25.91,19.43,6.81,7.93,6.26,6.74,0.24,0.02,0.06,0.13,0.07,0.00,26.6,37.0,25.1
9.56,57.96,23.10,23.22,6.71,7.37,6.02,6.21,0.19,0.02,0.04,0.72,0.14,0.00,24.4,46.7,39.2
14.13,43.90,30.40,26.55,6.60,7.34,6.10,6.02,0.54,0.03,0.03,0.42,0.20,0.00,22.0,51.4,47.4
1.43,9.14,15.50,10.34,7.19,7.19,6.43,6.52,0.75,0.48,0.05,0.24,0.30,0.07,19.0,19.8,12.0
34.13,49.95,26.16,23.88,6.66,9.39,6.45,6.30,0.62,0.02,0.04,0.03,0.16,0.00,24.0,36.0,26.7
28.75,56.91,15.99,9.69,7.36,9.50,6.41,6.65,0.31,0.02,0.72,0.13,0.14,0.00,25.7,28.1,15.2
6.22,57.19,12.53,21.38,7.19,8.96,6.36,6.22,0.19,0.02,0.04,0.65,0.14,0.00,25.0,36.2,25.8
11.46,29.10,1.91,11.77,7.32,9.37,7.52,7.43,0.22,0.54,0.04,0.71,0.30,0.00,21.5,13.2,1.4
1.91,22.24,8.44,9.85,7.04,7.02,6.42,6.57,0.35,0.17,0.02,0.20,0.30,0.05,19.0,20.3,12.7
8.60,17.83,22.95,25.26,7.48,7.38,8.44,7.01,0.75,0.48,0.02,0.14,0.25,0.05,20.3,12.8,2.2
10.71,24.20,13.89,25.00,6.51,7.87,6.20,6.23,0.26,0.03,0.08,0.20,0.30,0.02,18.6,32.3,27.8
6.60,24.20,14.36,11.25,7.12,7.75,6.00,6.27,0.18,0.23,0.14,0.34,0.30,0.02,18.8,30.1,24.9
9.10,78.72,18.82,29.02,6.86,8.01,8.46,6.29,0.19,0.02,0.07,0.02,0.00,0.00,28.4,39.6,26.5
32.49,43.31,26.10,11.48,6.61,7.53,6.46,6.37,0.73,0.02,0.02,0.13,0.23,0.00,22.7,33.8,25.3
10.00,28.95,27.25,26.10,6.51,9.43,6.34,6.14,0.22,0.02,0.12,0.39,0.25,0.00,19.8,36.2,31.3
6.78,24.03,7.48,11.15,6.03,7.96,6.00,6.01,0.24,0.48,0.06,0.43,0.30,0.02,17.8,55.6,57.2
2.12,43.72,17.19,4.48,7.64,9.42,9.03,7.62,0.27,0.03,0.02,0.12,0.20,0.00,24.7,17.5,3.3
21.38,102.81,29.60,33.92,6.17,6.01,6.05,6.00,0.74,0.02,0.04,0.69,0.02,0.00,24.8,131.7,142.7
24.34,17.84,19.85,14.62,6.38,6.83,6.00,6.01,0.05,0.02,0.67,0.09,0.30,0.07,17.5,46.0,45.8
10.73,42.95,11.49,10.98,7.22,8.85,8.59,6.50,0.26,0.08,0.09,0.35,0.23,0.00,23.7,23.1,11.1
8.94,71.10,25.73,20.94,7.48,8.02,6.56,6.45,0.05,0.03,0.10,0.50,0.02,0.00,27.6,36.0,22.8
23.74,43.62,23.72,27.84,7.66,7.94,6.86,6.79,0.06,0.06,0.02,0.13,0.20,0.00,23.8,21.8,9.4
7.67,87.24,36.23,28.19,6.22,6.35,6.05,6.19,0.05,0.02,0.58,0.03,0.02,0.00,25.7,89.2,89.8
10.29,28.95,27.25,20.79,6.55,9.43,6.34,6.14,0.22,0.68,0.12,0.39,0.25,0.00,19.8,35.7,30.7
6.92,24.21,13.25,13.07,6.72,7.88,6.46,6.36,0.15,0.13,0.04,0.07,0.30,0.02,19.1,24.5,17.8
15.86,29.10,26.81,14.95,6.92,9.37,6.26,6.53,0.48,0.63,0.03,0.74,0.25,0.00,20.3,25.9,18.1
